codigo,descripcion,merma,precio_unidad,proveedor_precio,formato_compra,precio_original,unidad_original,fecha_precio,url_precio,observaciones_precio
ING-0644,PAN HAMBURGUESA SESAMO 12 UND,0.0,0.3683,MAKRO,METRO Chef pan hamburguesa rústica maxi 12 uds 960 g,4.42,12 uds,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/panader%C3%ADa,Precio con IVA/IGIC incluido según categoría. Normalizado a €/unidad.
ING-0645,PAN MINI HAMBURGUESA 260 G X 12 UNI,0.0,0.1392,MAKRO,METRO Chef pan mini hamburguesa 255 g,1.67,255 g / aprox. 12 uds,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X172484/0032/0021/METRO-Chef-pan-mini-hamburguesa-255g,Equivalente a mini hamburguesa 260 g x12. Normalizado a €/unidad suponiendo 12 uds; revisar si el pack tiene otro número de piezas.
ING-0646,PAN MINI PITA PRECOCIDO 432G,0.0,,PENDIENTE,,,,2026-06-13,,Pan mini pita precocido 432 g: no localizado precio oficial claro.
ING-0826,PAN NEGRO 82% CENTENO 500G,0.0,4.05,CONSUM,Pan de centeno 33% 210 g,0.85,210 g,2026-06-13,https://tienda.consum.es/es/p/pan-de-centeno-33/7460657,"Equivalente parcial a pan negro/centeno, no 82%. Precio con IVA. €/kg indicado por tienda; revisar antes del MASTER."
ING-0827,PAN PANKO RALLADO JAPONES 1KG,0.0,11.0,CONSUM,FRUMEN pan rallado estilo japonés panko 150 g,1.65,150 g,2026-06-13,https://tienda.consum.es/es/p/pan-rallado-estilo-japones-panko/7282239,"Precio con IVA. €/kg indicado por tienda. Formato retail, no 1 kg."
ING-0647,PAN PRECOCINADO CHAPATA,0.0,0.6825,MAKRO,METRO Chef chapata bocadillo 12 x 123 g congelado,8.19,12 uds,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/congelados/panader%C3%ADa-congelada,Precio con IVA/IGIC incluido según categoría. Normalizado a €/unidad.
ING-0648,PAN PRECOCINADO MEDIA BAGUETTE 130G MAKRO,0.0,0.89,CONSUM,Baguette rústica unidad,0.89,1 ud,2026-06-13,https://tienda.consum.es/es/p/philadelphia-salmon/7272458,Equivalente a media baguette 130 g. Precio con IVA. Normalizado a €/unidad; revisar por tamaño.
ING-0649,PAN PRECOCINADO PULGITA 48G 20 U MAKRO,0.0,,PENDIENTE,,,,2026-06-13,,Pulguita 48 g x 20: no localizado formato exacto; no actualizo con panecillo distinto.
ING-0828,PAN RALLADO HS 5 KG,0.0,1.2,CONSUM,CONSUM pan rallado clásico 500 g,0.6,500 g,2026-06-13,https://tienda.consum.es/es/p/placas-para-lasana-y-canelones-sin-gluten/7360795,"Precio con IVA. €/kg indicado en productos relacionados. Equivalente retail, no saco 5 kg."
ING-0650,PAN ROMBO PINCHO ORIO 30 UN MAKRO,0.0,,PENDIENTE,,,,2026-06-13,,Pan rombo pincho Orio 30 uds: no localizado equivalente oficial claro.
ING-0829,PAN TOSTADO MINI BISCOTES 320G,0.0,,PENDIENTE,,,,2026-06-13,,Mini biscotes 320 g: no localizado equivalente oficial claro.
ING-0830,PAN TRAMEZZINI,0.0,6.5,MAKRO,METRO Chef pan molde tramezzino 1 kg,6.5,1 kg,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X158431/0032/0021/METRO-Chef-pan-molde-tramezzino-1Kg,Precio con IVA/IGIC incluido. €/kg.
ING-0104,PANCETA cortada,5.0,5.99,CONSUM,CONSUM filetes panceta de cerdo,5.99,€/kg,2026-06-13,https://tienda.consum.es/es/p/costilla-de-cerdo/3347556,Precio con IVA. €/kg indicado en recomendados de la ficha. Merma baja por recorte/grasa.
ING-0242,PANGA,5.0,6.99,CONSUM,VOSTOQ filete de panga 800 g,5.59,800 g,2026-06-13,https://tienda.consum.es/es/p/filete-panga/7468994,Precio con IVA. €/kg indicado por tienda. Producto congelado; merma baja por escurrido/recorte.
ING-0654,PASTA AVELLANAS 1K,0.0,,PENDIENTE,,,,2026-06-13,,Pasta de avellanas 1 kg: reservar para lote08 pastelería/frutos secos.
ING-0832,PASTA BRICK 180 G,0.0,15.8824,MAKRO,JR pasta brik 10 hojas 170 g,2.7,170 g,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X41036/0032/0021/Jr-Pasta-brik-10-hojas-170g,Precio con IVA/IGIC incluido. Convertido a €/kg.
ING-0833,PASTA CANELON 20 UNID 160 G,0.0,12.8,CONSUM,EL PAVO canelón fácil precocido 18 placas 125 g,1.6,125 g,2026-06-13,https://tienda.consum.es/es/p/canelon-facil-precocido-caja-18-placas/7298198,"Producto equivalente: 18 placas, no 20 uds/160 g. Precio con IVA. €/kg indicado."
ING-0834,PASTA FILO 500 G MAKRO,0.0,16.52,MAKRO,JR pasta filo fresca 500 g,8.26,500 g,2026-06-13,https://tienda.makro.es/shop/store/pv/BTY-X65793/0032/0021/Jr-pasta-filo-fresca-500g,Precio con IVA/IGIC incluido. Convertido a €/kg.
ING-0835,PASTA ITALIANA FUSSILI espirales,0.0,3.38,CONSUM,BARILLA fusilli 500 g,1.69,500 g,2026-06-13,https://tienda.consum.es/es/c/despensa/arroz-pastas-legumbres/pastas/pasta-italiana/2719,Precio con IVA. €/kg indicado por tienda.
ING-0836,PASTA KATAIFI KANAKI 500GR FRESCA,0.0,9.14,MAKRO,JR pasta kataifi fresca 500 g,4.57,500 g,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X65836/0032/0021/Pasta-Kataifi-fresca-jr-GIORDANI-bolsa-500g,Precio con IVA/IGIC incluido. Convertido a €/kg.
ING-0837,PASTA LASAÑA 18 u =200 g,0.0,8.25,CONSUM,EL PAVO lasaña fácil precocida 18 placas 200 g,1.65,200 g,2026-06-13,https://tienda.consum.es/es/p/lasana-facil-precocida-caja-18-placas/7024578,Precio con IVA. €/kg indicado por tienda.
ING-0838,PASTA LASAÑA BLANCA 18X10,0.0,,PENDIENTE,,,,2026-06-13,,Pasta lasaña blanca 18x10: no localizado equivalente exacto; no sustituyo por lasaña normal.
ING-0839,PASTA LASAÑA VERDE 18 U,0.0,,PENDIENTE,,,,2026-06-13,,Pasta lasaña verde 18 uds: no localizado equivalente exacto; no sustituyo por lasaña normal.
ING-0840,PASTA MACARRON 1k,0.0,1.6,CONSUM,CONSUM macarrones finos 500 g,0.8,500 g,2026-06-13,https://tienda.consum.es/es/c/despensa/arroz-pastas-legumbres/pastas/1659?page=2,Precio con IVA. €/kg indicado por tienda.
ING-0841,PASTA PACCHERI 500 GRAMOS,0.0,,PENDIENTE,,,,2026-06-13,,Pasta paccheri 500 g: no localizado precio claro; revisar proveedor italiano.
ING-0842,PASTA RAVIOLI WANTOON 250G,0.0,9.96,MAKRO,Lakovo pasta ravioli wonton 250 g,2.49,250 g,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/congelados/panader%C3%ADa-congelada/masa-congelada,Precio con IVA/IGIC incluido según categoría. Convertido a €/kg.
ING-0843,PASTA TAMARINDO,0.0,,PENDIENTE,,,,2026-06-13,,Pasta de tamarindo: no es pasta alimentaria seca; reservar para lote09/salsas asiáticas.
ING-0011,PATO FOIE CORRIENTE CONGELADO 450 G MAKRO,,,PENDIENTE,,,,2026-06-13,,No procesado en este lote.
ING-0012,PATO FOIE ENTERO EXTRA CONGELADO 500-700G MAKRO,,,PENDIENTE,,,,2026-06-13,,No procesado en este lote.
ING-0014,PATO MUSLO DE CONFIT CONGELADO MAKRO,20.0,14.4062,MAKRO,Muslo confit de pato congelado caja 6 uds x 267 g,23.05,"1,6 kg aprox.",2026-06-13,https://tienda.makro.es/shop/store/pv/BTY-X147408/0032/0021/Muslo-confit-de-pato-congelado-caja-6-ud-267g-%281600-g%29,"Precio con IVA/IGIC incluido. Convertido a €/kg desde caja 1,6 kg."
ING-0111,PLUMA CERDO IBÉRICO CONGELADO MAKRO 1K,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: pluma cerdo ibérico ya tratada en lote03 carnes.
ING-0028,POLLO TRASEROS congelados MAKRO,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: pollo traseros congelados ya tratado en lote03 carnes.
ING-0112,PRESA CERDO IBERICO CONGELADO 1K,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: presa cerdo ibérico congelada ya tratada en lote03 carnes.
ING-0669,QUESO BARRA EDAM 3K,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: queso Edam barra tratado en lote07 lácteos.
ING-0052,RABO TROCEADO CONGELADO,25.0,15.45,MAKRO,Rabo de vacuno cortado congelado precio kg,15.45,€/kg,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/congelados/carne-congelada/cerdo-y-cochinillo,Precio con IVA/IGIC incluido según categoría. €/kg. Merma por hueso.
ING-0116,SECRETO CERDO IBERICO CONGELADO 1K MAKRO,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: secreto cerdo ibérico congelado ya tratado en lote03 carnes.
ING-0119,SOLOMILLO CERDO IBÉRICO CONGELADO MAKRO 1K,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: solomillo cerdo ibérico congelado ya tratado en lote03 carnes.
ING-0054,"SOLOMILLO VACA CONGELADO + 2,5K MAKRO",0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: solomillo vaca congelado ya tratado en lote03 carnes.
ING-0889,TALLARIN ARO 1 KG,0.0,1.6,CONSUM,CONSUM tallarines paquete 500 g,0.8,500 g,2026-06-13,https://tienda.consum.es/es/c/despensa/arroz-pastas-legumbres/pastas/1659?page=2,Precio con IVA. €/kg indicado por tienda.
ING-0124,TOCINO ENTREVERADO IBERICO( panceta iberica) cervera,0.0,,PENDIENTE,,,,2026-06-13,,Tocino entreverado ibérico: no localizado precio oficial claro.
ING-0126,TOCINO IBERICO (panceta iberica) loncheada cervera,0.0,,PENDIENTE,,,,2026-06-13,,Tocino ibérico loncheado: no localizado precio oficial claro.
ING-0911,WASABI PASTA 45GR,0.0,66.4444,CONSUM,BLUE DRAGON wasabi pasta 45 g,2.99,45 g,2026-06-13,https://tienda.consum.es/es/p/wasabi-pasta/7250249,Precio con IVA. Convertido a €/kg desde 45 g.
