codigo,descripcion,merma,precio_unidad,proveedor_precio,formato_compra,precio_original,unidad_original,fecha_precio,url_precio,observaciones_precio
ING-0923,AZUCAR MORENO SOBRES 500 UNI,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: azúcar moreno sobres tratado en lote02.
ING-0922,AZUCAR SOBRES 1000 UNI,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: azúcar sobres tratado en lote02.
ING-0031,BABILLA entera,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: carne/vacuno. No actualizar en bebidas.
ING-0259,BACALAO marinado AHUMADO EN ACEITE mercadona 110 G,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: pescado/marisco. No actualizar en bebidas.
ING-0924,BAILEYS IRISH CREAM,0.0,11.5,MAKRO,BAILEYS licor crema botella 1 L,11.5,1 L,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/bebidas/espirituosos/cremas-de-licor,Precio con IVA/IGIC incluido. €/L.
ING-0925,BITTER ANGOSTURA 20CL,0.0,72.9,MAKRO,ANGOSTURA Bitters botella 20 cl,14.58,20 cl,2026-06-13,https://tienda.makro.es/shop/store/pv/BTY-X5544/0032/0021/Angostura-Bitters-botella-20cl,Precio con IVA/IGIC incluido. Normalizado a €/L.
ING-0209,BOGAVANTE CRUDO 350/400 5K 12 PZ,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: pescado/marisco tratado en lote04.
ING-0210,BOGAVANTE CRUDO 375G,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: pescado/marisco tratado en lote04.
ING-0151,"BOGAVANTE FRESCO 0,4-0,6 USA",0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: pescado/marisco tratado en lote04.
ING-0450,BOLETUS ENTEROS CONGELADOS 750G,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: boletus tratado en lote05 verduras.
ING-0152,BONITO DEL NORTE 3K,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: pescado/marisco tratado en lote04.
ING-0153,BOQUERON grande mediterraneo,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: pescado/marisco tratado en lote04.
ING-0927,BRANDY CARDENAL MENDOZA,0.0,29.5429,MAKRO,Cardenal Mendoza brandy botella 70 cl,20.68,70 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X76053/0032/0021/Cardenal-Mendoza-brandy-botella-70cl,Precio con IVA/IGIC incluido. Normalizado a €/L.
ING-0926,BRANDY DON PABLO cocina,0.0,,PENDIENTE,,,,2026-06-13,,Brandy Don Pablo cocina: no localizado precio oficial claro. No sustituyo por brandy genérico sin confirmación.
ING-0928,BRANDY MASCARÓ,0.0,,PENDIENTE,,,,2026-06-13,,Brandy Mascaró: no localizado precio oficial claro en fuentes objetivo.
ING-0929,BRANDY SOLERA MAGNO,0.0,18.26,MAKRO,Magno brandy botella 1 L,18.26,1 L,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X186504/0032/0021/Magno-brandy-botella-1L,Precio con IVA/IGIC incluido. €/L.
ING-0303,"BROTES SAKURA MIX 1,6KG makro",0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: brotes sakura/verduras.
ING-0155,CABALLA DEL NORTE,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: pescado/marisco.
ING-0744,CACAHUETE FRITO 1K,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: cacahuete tratado en lote09.
ING-0548,CACAHUETE REPELADO crudo,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: cacahuete corresponde a lote08 pastelería/frutos secos.
ING-0032,CADERA entera,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: carne/vacuno. No actualizar en bebidas.
ING-0932,CAFÉ GRANO DESCAFEINADO MAKRO NORMAL,0.0,9.78,MAKRO,ARO café grano descafeinado 1 kg,9.78,1 kg,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X178489/0032/0021/aro-caf%C3%A9-grano-descafeinado-1KG,Producto equivalente normal. Precio con IVA/IGIC incluido. €/kg.
ING-0930,CAFÉ GRANO DESCAFEINADO RIOBA SUPERIOR,0.0,20.15,MAKRO,RIOBA café en grano descafeinado natural gran selección 1 kg,20.15,1 kg,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X221147/0032/0021/RIOBA-caf%C3%A9-en-grano-descafeinado-natural-gran-selecci%C3%B3n-1Kg,Precio con IVA/IGIC incluido según categoría/ficha. €/kg.
ING-0933,CAFÉ GRANO NATURAL MAKRO NORMAL,0.0,9.78,MAKRO,ARO café en grano natural 1 kg,9.78,1 kg,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X207655/0033/0021/aro-caf%C3%A9-en-grano-natural-1-Kg,Precio con IVA/IGIC incluido. €/kg.
ING-0931,CAFÉ GRANO NATURAL RIOBA SUPERIOR,0.0,20.15,MAKRO,RIOBA café en grano natural gran selección 1 kg,20.15,1 kg,2026-06-13,https://tienda.makro.es/ordercapture/uidispatcher/static/shop/pv/BTY-X69815/0032/0021/RIOBA-caf%C3%A9-en-grano-natural-gran-selecci%C3%B3n-1Kg,Producto equivalente a Rioba superior. Precio con IVA/IGIC incluido según resultado Makro. €/kg.
ING-0934,CAFÉ MOLIDO DESCAFEINADO 500G(100sobres),0.0,0.1517,MAKRO,NESCAFÉ Classic café soluble descafeinado 100 sobres x 2 g,15.17,100 sobres,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X174580/0032/0021/NESCAFE-CLASSIC-Caf%C3%A9-soluble-descafeinado-100-estuches-de-2-g,Equivalente a café descafeinado en sobres. Normalizado a €/sobre.
ING-0935,CAFÉ SOLUBLE,0.0,22.5,MAKRO,RIOBA café soluble natural 200 g,4.5,200 g,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/despensa/caf%C3%A9/caf%C3%A9-soluble,"Precio categoría Makro: 4,09 € neto / 4,50 € IVA incl. aprox. Normalizado a €/kg."
ING-0936,CAFÉ SOLUBLE DESCAFEINADO,0.0,23.6,MAKRO,RIOBA café soluble descafeinado 200 g,4.72,200 g,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X119674/0032/0021/RIOBA-caf%C3%A9-soluble-descafeinado-200g,Precio con IVA/IGIC incluido. Normalizado a €/kg.
ING-0937,CAMPARI,0.0,14.87,MAKRO,Campari aperitivo botella 1 L,14.87,1 L,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X302214/0032/0021/CAMPARI-aperitivo-botella-1l,Precio con IVA/IGIC incluido. €/L.
ING-0033,CANAL MEDIA TERNERA,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: carne/vacuno. No actualizar en bebidas.
ING-0554,CANELA RAMA 150 G bote,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: canela corresponde a lote08/lote09.
ING-0308,CANONIGOS 100 G sh levante,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: canónigos corresponde a lote05 verduras.
ING-0034,CARRILLADA TERNERA,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: carne/vacuno. No actualizar en bebidas.
ING-0938,CAVA BRUT cocina,0.0,,PENDIENTE,,,,2026-06-13,,Cava brut cocina: no localizado equivalente económico claro con precio oficial. Mejor revisar proveedor exacto.
ING-0748,CEBOLLA FRITA CRUJIENTE 1 kG,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: cebolla frita crujiente tratada en lote09.
ING-0944,CERVEZA ESTRELA GALICIA LATA 33cl x 24,0.0,0.6146,MAKRO,Estrella Galicia cerveza 33 cl x 24 latas,14.75,24 latas x 33 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X637224/0032/0021/Estrella-Galicia-cerveza-33cl-contiene-24-latas,Precio con IVA/IGIC incluido. Normalizado a €/lata.
ING-0939,CERVEZA ESTRELLA GALICIA 33cl cristal 24u,0.0,0.9675,MAKRO,Estrella Galicia cerveza 33 cl x 24 botellas,23.22,24 botellas x 33 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X101734/0032/0021/Estrella-Galicia-cerveza-33cl-contiene-24-botellas,Precio con IVA/IGIC incluido. Normalizado a €/botella.
ING-0940,CERVEZA NEGRA 33 cl x 4,0.0,0.945,MAKRO,1906 Red Vintage cerveza 33 cl x 6 botellas,5.67,6 botellas x 33 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X145918/0032/0021/1906-cerveza-red-vintage-botella-33cl-x6,Equivalente a cerveza negra/tostada. Precio con IVA/IGIC incluido. Normalizado a €/botella.
ING-0941,CERVEZA RUBIA LITRO,0.0,1.4817,MAKRO,Mahou cerveza clásica 1 L x 6 botellas,8.89,6 botellas x 1 L,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X358894/0032/0021/Mahou-cerveza-Cl%C3%A1sica-1L-contiene-6-botellas,Precio con IVA/IGIC incluido. Normalizado a €/botella de 1 L.
ING-0942,CERVEZA SIN ALCOHOL ESTRELLA GALICIA33cl x 24U,0.0,0.4033,MAKRO,"Estrella Galicia cerveza 0,0 25 cl x 24 botellas",9.68,24 botellas x 25 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X115024/0032/0021/Estrella-Galicia-cerveza-0-0-25cl-contiene-24-botellas,"Producto equivalente: 25 cl, no 33 cl. Normalizado a €/botella."
ING-0943,CERVEZA TURIA 25CL X24,0.0,0.4363,MAKRO,Estrella Galicia cerveza 25 cl x 24 botellas,10.47,24 botellas x 25 cl,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/bebidas/cervezas/cerveza-rubia,Equivalente a botella 25 cl; no Turia. Precio con IVA/IGIC incluido. Normalizado a €/botella. Revisar marca antes del MASTER.
ING-0559,CHOCOLATE/COBERTURA BLANCO SIN AZUCAR,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: cobertura chocolate, reservar para lote08."
ING-0072,CHULETERO LOMO ENTERO CON SOLOMILLO +/-10K,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: carne/cerdo tratado en lote03.
ING-0322,CITRONELA LEMON-GRAS 300G,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: citronela/lemon grass corresponde a verduras/aromáticos.
ING-0561,CLARA PASTEURIZADA,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: clara pasteurizada tratada en lote07.
ING-0945,COCA COLA 0% 24 CRISTAL 35CL,0.0,0.7738,MAKRO,Coca-Cola Zero azúcar lata 33 cl x 24 unidades,18.57,24 latas x 33 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X173747/0032/0021/Coca-Cola-zero-lata-33cl-contiene-24-unidades,No se localiza cristal 35 cl; uso lata 33 cl como equivalente. Revisar antes del MASTER.
ING-0947,COCA COLA 0% LATA 33 clx 24,0.0,0.7738,MAKRO,Coca-Cola Zero azúcar lata 33 cl x 24 unidades,18.57,24 latas x 33 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X173747/0032/0021/Coca-Cola-zero-lata-33cl-contiene-24-unidades,Precio con IVA/IGIC incluido. Normalizado a €/lata.
ING-0946,COCA COLA LATA,0.0,,PENDIENTE,,,,2026-06-13,,Coca-Cola lata aparece sin detalle de pack en inventario; actualizo el pack estándar con el código ING-0948/0947 si se confirma.
ING-0948,COCACOLA cristal 35cl 24u,0.0,0.7738,MAKRO,Coca-Cola sabor original lata 33 cl x 24 unidades,18.57,24 latas x 33 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X55721/0033/0021/COCA-COLA-sabor-original-en-lata-33-cl-en-pack-contiene-24-latas,No se localiza cristal 35 cl; uso lata 33 cl como equivalente. Revisar antes del MASTER.
ING-0077,CODILLO FRESCO ENTERO carnisseria sonia,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: codillo fresco corresponde a carnes.
ING-0951,COGNAC COURVOSIER,0.0,69.3,MAKRO,Courvoisier VSOP cognac botella 70 cl,48.51,70 cl,2026-06-13,https://tienda.makro.es/shop/store/pv/BTY-X76989/0032/0021/Courvoisier-Vsop-cognac-botella-70cl,Precio con IVA/IGIC incluido. Normalizado a €/L.
ING-0949,COINTREAU,0.0,25.9143,MAKRO,COINTREAU licor botella 70 cl,18.14,70 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X805145/0032/0021/Cointreau-licor-botella-70cl,Precio con IVA/IGIC incluido. Normalizado a €/L.
ING-0950,COINTREAU PASTELERÍA,0.0,25.9143,MAKRO,COINTREAU licor botella 70 cl,18.14,70 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X805145/0032/0021/Cointreau-licor-botella-70cl,Mismo producto usado para pastelería. Precio con IVA/IGIC incluido. Normalizado a €/L.
ING-0568,COLORANTE Amarillo huevo PASTA 200G,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: colorante de pastelería/decoración, lote08/lote12."
ING-0569,COLORANTE BLANCO PASTA COSMO,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: colorante de pastelería/decoración, lote08/lote12."
ING-0570,COLORANTE MARRON PASTA 200G,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: colorante de pastelería/decoración, lote08/lote12."
ING-0571,COLORANTE NARANJA PASTA 200 G,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: colorante de pastelería/decoración, lote08/lote12."
ING-0572,COLORANTE NEGRO PASTA 200 G,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: colorante de pastelería/decoración, lote08/lote12."
ING-0573,COLORANTE ROJO PASTA 200G,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: colorante de pastelería/decoración, lote08/lote12."
ING-0574,COLORANTE VERDE PASTA 200G,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: colorante de pastelería/decoración, lote08/lote12."
ING-0575,COLORANTE VIOLETA PASTA (AZUL),0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: colorante de pastelería/decoración, lote08/lote12."
ING-0576,COLORANTEAMARILLO LIMÓN PASTA 200g,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: colorante de pastelería/decoración, lote08/lote12."
ING-0037,COSTILLA ENTERA,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: carne/cerdo tratado en lote03.
ING-0083,COSTILLAR CORTE FOSTER,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: carne/cerdo tratado en lote03.
ING-0752,CREMA CACAHUETE C MANI SUAVE 510G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: crema de cacahuete tratada en lote07/lote09.
ING-0333,DIENTE DE LEON,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: diente de león corresponde a verduras/aromáticos.
ING-0952,DRAMBUIE licor whisky,0.0,37.2571,MAKRO,DRAMBUIE licor whisky botella 70 cl,26.08,70 cl,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X61638/0032/0021/DRAMBUIE-licor-whisky-botella-70cl,Precio con IVA/IGIC incluido. Normalizado a €/L.
ING-0953,EDULCORANTE1GR 500 UNID,0.0,0.0151,MAKRO,"RIOBA edulcorante monodosis 150 uds x 0,8 g",2.26,150 sobres,2026-06-13,https://tienda.makro.es/shop/category/alimentaci%C3%B3n-general/despensa/az%C3%BAcar-y-edulcorante/edulcorante,Equivalente monodosis; el inventario indica 500 uds. Normalizado a €/sobre.
ING-0765,ESPECIAS COLORANTE ALIMENTARIO,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: colorante alimentario/especia tratado en lote09.
ING-0775,ESPECIAS PIMIENTA NEGRA ENTERA 500 G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: pimienta negra entera tratada/pendiente en lote09.
ING-0341,ESPINACAS ENTERAS,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: espinacas corresponde a verduras.
ING-0783,ESTERILLA SUSHI,0.0,,PENDIENTE,,,,2026-06-13,,"Fuera de lote: esterilla sushi es utensilio/material, no ingrediente."
ING-0584,FIDEO CHOCOLATE 1K,,,PENDIENTE,,,,2026-06-13,,No procesado en este lote.
