codigo,descripcion,merma,precio_unidad,proveedor_precio,formato_compra,precio_original,unidad_original,fecha_precio,url_precio,observaciones_precio
ING-0738,ARROZ INTEGRAL BOLSA 1KG,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: arroz integral ya tratado en lote02.
ING-0735,ARROZ REDONDO,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: arroz redondo ya tratado en lote02.
ING-0739,ARROZ ROJO,0.0,,PENDIENTE,,,,2026-06-13,,Arroz rojo sigue pendiente: no localizado precio oficial claro.
ING-0740,ARROZ SUSHI JAPON 500G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: arroz sushi 500 g ya tratado en lote02.
ING-0741,ARROZ SUSHI JAPON 5K,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: arroz sushi 5 kg ya tratado en lote02.
ING-0742,ATUN ACEITE VEGET. ARO 650,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: atún aceite vegetal ya tratado en lote04 pescado/marisco.
ING-0743,AZAFRAN HEBRA POTE 4SB 100MG,0.0,9138.89,CONSUM,"SABATER azafrán en hebras caja 0,36 g",3.29,"0,36 g",2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido a €/kg desde 0,36 g; revisar porque el valor por kg es muy alto por formato."
ING-0295,BABY LEAF mix ensaladas 300 G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: baby leaf tratado en lote05 verduras.
ING-0258,BACALAda SALAZON FILETON,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: bacalao tratado en lote04.
ING-0260,BACALAO CALLOS SALMUERA 500G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: bacalao callos tratado como pendiente en lote04.
ING-0148,BACALAO LIMPIO cortado descongelado a la sal 500 g,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: bacalao limpio tratado en lote04.
ING-0205,BACALAO LOMO 2K PUNTO DE SAL,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: bacalao lomo tratado en lote04.
ING-0259,BACALAO marinado AHUMADO EN ACEITE mercadona 110 G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado/fuera de lote: bacalao ahumado/marinado tratado como pendiente en lote04.
ING-0744,CACAHUETE FRITO 1K,0.0,3.6,CONSUM,CONSUM cacahuete repelado frito paquete 250 g,0.9,250 g,2026-06-13,https://tienda.consum.es/es/p/cacahuete-repelado-frito-paquete/7367022,Precio con IVA. €/kg indicado por tienda.
ING-0745,CALDO SOLUBLE HS 1KG #POLLO,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: caldo soluble pollo tratado en lote03.
ING-0746,CALDO VEGETAL POLVO KNORR 1KG,0.0,7.8,MAKRO,KNORR Professional caldo vegetal en polvo 1 kg,7.8,1 kg,2026-06-13,https://tienda.makro.es/shop/pv/BTY-X164137/0032/0021/Knorr-Professional-caldo-vegetal-en-polvo-1kg,Precio con IVA/IGIC incluido. €/kg.
ING-0747,CARNE PIMIENTO CHORICERO 140G X3,0.0,11.06,CONSUM,LEYENDA carne pimiento choricero frasco 180 g,1.99,180 g,2026-06-13,https://tienda.consum.es/es/p/carne-pimiento-choricero-frasco/7305584,Precio con IVA. €/kg indicado por tienda. El inventario indica 140 g x3; se usa equivalente 180 g.
ING-0748,CEBOLLA FRITA CRUJIENTE 1 kG,0.0,15.9,CONSUM,ARGENTE cebolla crujiente bote 100 g,1.59,100 g,2026-06-13,https://tienda.consum.es/es/p/cebolla-crujiente-bote/7196520,"Precio con IVA. €/kg indicado por tienda. Equivalente retail, no formato 1 kg."
ING-0749,CEBOLLITAS ENCURTIDAS,0.0,,PENDIENTE,,,,2026-06-13,,Cebollitas encurtidas: no localizado precio oficial claro en fuentes objetivo.
ING-0078,CODILLO SALMUERIZADO,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: codillo salmuerizado pertenece a carnes/lote03.
ING-0568,COLORANTE Amarillo huevo PASTA 200G,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: colorante de pastelería/decoración. Reservado para lote08/lote12.
ING-0569,COLORANTE BLANCO PASTA COSMO,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: colorante de pastelería/decoración. Reservado para lote08/lote12.
ING-0570,COLORANTE MARRON PASTA 200G,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: colorante de pastelería/decoración. Reservado para lote08/lote12.
ING-0571,COLORANTE NARANJA PASTA 200 G,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: colorante de pastelería/decoración. Reservado para lote08/lote12.
ING-0572,COLORANTE NEGRO PASTA 200 G,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: colorante de pastelería/decoración. Reservado para lote08/lote12.
ING-0573,COLORANTE ROJO PASTA 200G,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: colorante de pastelería/decoración. Reservado para lote08/lote12.
ING-0574,COLORANTE VERDE PASTA 200G,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: colorante de pastelería/decoración. Reservado para lote08/lote12.
ING-0575,COLORANTE VIOLETA PASTA (AZUL),0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: colorante de pastelería/decoración. Reservado para lote08/lote12.
ING-0576,COLORANTEAMARILLO LIMÓN PASTA 200g,0.0,,PENDIENTE,,,,2026-06-13,,Fuera de lote: colorante de pastelería/decoración. Reservado para lote08/lote12.
ING-0750,CONCENTRADO CARNE BOVRIL 500G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: Bovril/concentrado carne tratado en lote03.
ING-0751,COUS COUS ALI BABA 1KG,0.0,1.99,CONSUM,LA MOSQUERA cous cous 1 kg,1.99,1 kg,2026-06-13,https://tienda.consum.es/es/p/cous-cous/7427672,Precio con IVA. €/kg.
ING-0752,CREMA CACAHUETE C MANI SUAVE 510G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: crema/mantequilla de cacahuete tratada en lote07.
ING-0753,ENCURTIDOS MIX PICADILLO,0.0,,PENDIENTE,,,,2026-06-13,,Encurtidos mix/picadillo: no localizado equivalente claro.
ING-0754,ESPAGHETTI ARO 1 KG,0.0,1.2,CONSUM,CONSUM spaghetti paquete 1 kg,1.2,1 kg,2026-06-13,https://tienda.consum.es/es/p/spaghetti-paquete/7262488,Precio con IVA. €/kg.
ING-0755,ESPARRAGO YEMAS FINA 1ªARO,0.0,17.27,CONSUM,PELLI alcachofas 16/20 piezas frasco 165 g,2.85,165 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/conservas-vegetales/1577,No es yema fina ARO exacta; referencia de conserva vegetal. Marcar para revisión antes de MASTER.
ING-0756,"ESPARRAGOS BLANCO TALLO 1,5 K",0.0,,PENDIENTE,,,,2026-06-13,,"Espárrago blanco tallo 1,5 kg: no localizado formato equivalente claro con precio actual."
ING-0757,ESPARRAGOS P.B.9-12 ARO LT 500,0.0,,PENDIENTE,,,,2026-06-13,,Espárrago P.B. 9/12 ARO 500 g: no localizado formato exacto con precio actual.
ING-0758,ESPECIAS AJO EN POLVO 85 G,0.0,46.38,CONSUM,DUCROS ajo tarro 58 g,2.69,58 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,Precio con IVA. €/kg indicado por tienda. Equivalente a ajo en polvo.
ING-0759,ESPECIAS BAYAS DE ENEBRO 275 G,0.0,,PENDIENTE,,,,2026-06-13,,Bayas de enebro 275 g: no localizado formato claro; revisar proveedor profesional.
ING-0760,ESPECIAS CARDAMOMO 225 g,0.0,,PENDIENTE,,,,2026-06-13,,Cardamomo 225 g: no localizado formato claro; revisar proveedor profesional.
ING-0761,ESPECIAS CAYENA,0.0,69.7,CONSUM,DUCROS pimienta cayena molida tarro 38 g,2.65,38 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Equivalente a especias cayena. Convertido desde 6,97 €/100 g a €/kg."
ING-0762,ESPECIAS CEBOLLA EN POLVO 60 GR,0.0,,PENDIENTE,,,,2026-06-13,,Cebolla en polvo 60 g: no localizado precio oficial claro.
ING-0763,ESPECIAS CLAVO GRANO HS 300G,0.0,150.0,CONSUM,DUCROS clavos enteros tarro 23 g,3.45,23 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. €/kg indicado como 15,00 €/100 g. Formato retail, no 300 g."
ING-0764,ESPECIAS CLAVO MOLIDO,0.0,,PENDIENTE,,,,2026-06-13,,Clavo molido: no localizado precio oficial claro; no sustituyo por clavo entero.
ING-0765,ESPECIAS COLORANTE ALIMENTARIO,0.0,36.5,CONSUM,DUCROS colorante alimentario tarro 60 g,2.19,60 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,Precio con IVA. €/kg indicado por tienda.
ING-0766,ESPECIAS COMINO GRANO 660 G,0.0,68.3,CONSUM,DUCROS comino entero tarro 35 g,2.39,35 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido desde 6,83 €/100 g a €/kg. Formato retail, no 660 g."
ING-0767,ESPECIAS COMINO MOLIDO ARO 45G,0.0,34.75,CONSUM,CONSUM comino molido pequeño,1.39,40 g aprox.,2026-06-13,https://tienda.consum.es/vl/p/cous-cous/7427672,Fuente relacionada muestra comino molido Consum. Precio estimado por formato pequeño; revisar antes del MASTER.
ING-0768,ESPECIAS CURRY,0.0,61.7,CONSUM,DUCROS curry tarro 42 g,2.59,42 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido desde 6,17 €/100 g a €/kg."
ING-0769,ESPECIAS ENELDO SECO,0.0,,PENDIENTE,,,,2026-06-13,,Eneldo seco: no localizado precio oficial claro en fuentes objetivo.
ING-0770,ESPECIAS NUEZ MOSCADA 500G,0.0,142.0,CONSUM,DUCROS nuez moscada entera tarro 25 g,3.55,25 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido desde 14,20 €/100 g a €/kg. Formato retail, no 500 g."
ING-0771,ESPECIAS OREGANO 140 g gm cash,0.0,269.0,CONSUM,DUCROS orégano tarro 10 g,2.69,10 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido desde 26,90 €/100 g a €/kg. Formato retail, no 140 g."
ING-0772,ESPECIAS PEBRELLA 110 g,0.0,212.7,CONSUM,SABATER pebrella tarro 15 g,3.19,15 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido desde 21,27 €/100 g a €/kg. Formato retail, no 110 g."
ING-0773,ESPECIAS PIMIENTA BLANCA MOLIDA 550G,0.0,,PENDIENTE,,,,2026-06-13,,Pimienta blanca molida 550 g: no localizado formato claro; no sustituyo por pimienta negra.
ING-0774,ESPECIAS PIMIENTA JAMAICA 50 G,0.0,,PENDIENTE,,,,2026-06-13,,Pimienta Jamaica 50 g: no localizado precio oficial claro.
ING-0775,ESPECIAS PIMIENTA NEGRA ENTERA 500 G,0.0,,PENDIENTE,,,,2026-06-13,,Pimienta negra entera 500 g: no localizado formato claro; no sustituyo por molida.
ING-0776,ESPECIAS PIMIENTA ROSA,0.0,,PENDIENTE,,,,2026-06-13,,Pimienta rosa: no localizado precio oficial claro.
ING-0777,ESPECIAS PIMIIENTA NEGRA MOLIDA,0.0,89.8,CONSUM,DUCROS pimienta negra molida tarro 40 g,3.59,40 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido desde 8,98 €/100 g a €/kg."
ING-0778,ESPECIAS ROMERO,0.0,,PENDIENTE,,,,2026-06-13,,Romero seco: no localizado precio oficial claro en fuentes objetivo.
ING-0779,ESPECIAS SEMILLAS CILANTRO 250 G,0.0,,PENDIENTE,,,,2026-06-13,,Semillas de cilantro 250 g: no localizado precio oficial claro en fuentes objetivo.
ING-0780,ESPECIAS TOMILLO,0.0,,PENDIENTE,,,,2026-06-13,,Tomillo seco: no localizado precio oficial claro en fuentes objetivo.
ING-0781,ESPECIES HOJA LAUREL 35 G,0.0,66.0,CONSUM,SABATER laurel en hojas caja 15 g,0.99,15 g,2026-06-13,https://tienda.consum.es/es/c/despensa/conservas-aceites-y-condimentos/sal-bicarbonato-y-especias/especias/1615,"Precio con IVA. Convertido desde 6,60 €/100 g a €/kg."
ING-0782,ESPIRULINA,0.0,,PENDIENTE,,,,2026-06-13,,Espirulina no localizada con precio oficial claro en fuentes objetivo.
ING-0783,ESTERILLA SUSHI,0.0,,PENDIENTE,,,,2026-06-13,,Esterilla sushi es material/utensilio; no actualizar como ingrediente.
ING-0784,FABES ASTURIANAS,0.0,,PENDIENTE,,,,2026-06-13,,Fabes asturianas: no localizado equivalente claro de fabes secas; no sustituyo por fabada preparada.
ING-0786,FIDEO ARROZ 250G,0.0,,PENDIENTE,,,,2026-06-13,,Duplicado: fideo de arroz tratado en lote02.
ING-0785,FIDEO FINO Nº4,0.0,2.67,CONSUM,GALLO fideo 4 paquete 450 g,1.2,450 g,2026-06-13,https://tienda.consum.es/es/p/fideo-4-paquete/7364979,Precio con IVA. €/kg indicado por tienda. Equivalente a fideo fino nº4.
ING-0787,FIFEO FINO Nº 2 gallo 3k,0.0,2.67,CONSUM,GALLO fideo 2 paquete 450 g,1.2,450 g,2026-06-13,https://tienda.consum.es/es/p/fideo-2-paquete/7364961,Precio con IVA. €/kg indicado por tienda. El inventario indica 3 kg; se usa formato retail 450 g.
ING-0788,GALLETA MARIA LEC ARO 200GX4,0.0,3.16,CONSUM,CONSUM galleta María dorada 800 g aprox.,2.53,800 g,2026-06-13,https://tienda.consum.es/es/c/despensa/desayuno-dulces-y-cafe/galletas/1912?page=2,Referencia de galleta María Consum; revisar formato ARO 200 g x4.
ING-0789,GARBANZO 1K,0.0,2.5,CONSUM,CONSUM garbanzo lechoso paquete 1 kg,2.5,1 kg,2026-06-13,https://tienda.consum.es/es/p/garbanzo-lechoso-paquete/7316763,Precio con IVA. €/kg.
ING-0790,GARBANZO COCIDO 575 G mercadona,0.0,2.0,CONSUM,CONSUM garbanzo cocido frasco 400 g,0.8,400 g,2026-06-13,https://tienda.consum.es/es/c/despensa/arroz-pastas-legumbres/legumbres/garbanzos-secos/5042,Precio con IVA. €/kg indicado por tienda. Oferta vigente en fuente.
ING-0791,GARBANZO COCIDO NAT HS 3K,0.0,2.0,CONSUM,CONSUM garbanzo cocido frasco 400 g,0.8,400 g,2026-06-13,https://tienda.consum.es/es/c/despensa/arroz-pastas-legumbres/legumbres/garbanzos-secos/5042,Equivalente retail; el inventario indica HS 3 kg. Precio con IVA €/kg.
